case_id,mesh,operator,model,layer,seq_len,logical_M,logical_N,logical_K,runtime_M,runtime_N,runtime_K,tile_M,tile_N,tile_K,Tm,Tn,Tk,logical_flops,runtime_flops,T00_cycles,T10_cycles,T01_cycles,T11_cycles,inter_speedup_without_intra,inter_speedup_with_intra,intra_speedup_without_inter,intra_speedup_with_inter,total_speedup,synergy,normal_cycles,congested_upper_bound_cycles,congestion_factor,T00_source,T10_source,T01_source,T11_source,simulation_signature,schedule_source,result_source,status,error,K,M,N,Qfull,T00_T10_T01_source,T00_time,T01_time,T10_time,T11_time,a_broadcast_bytes,active_cores,algorithmic_theory_naive_time,algorithmic_theory_speedup,algorithmic_theory_time,b_broadcast_bytes,collective_bytes,core_schedule_efficiency,estimate_source,fanout_penalty,flops,hbm_bytes_per_die,hbm_cycles,hbm_traffic_model,intra_compute_efficiency,intra_k_waves,intra_pk,intra_pm,intra_pn,intra_spatial_utilization,local_transport_bytes,logical_collective_bytes,padding_K,padding_M,padding_N,q_window,rank_K,rank_N,rank_flops,reduction_bytes,runtime_collective_bytes,runtime_flops_over_logical_flops,segment_bytes,segmented_comm_efficiency,spatial_penalty,split_k_penalty,sram_capacity_bytes,t10_contention_tail,t11_contention_tail,theory_Px,theory_Py,theory_algorithm,theory_attainment_rate,theory_boundary_waves,theory_model,theory_naive_time,theory_speedup,theory_time,tile_live_bytes,topology_efficiency,wave_fill_efficiency
1x4_ag_gemm_deepseek_v3_single_routed_expert_mlp_s2048,1x4,AG_GEMM,DeepSeek-V3-single-routed-expert,mlp,2048,2048,2048,7168,2048,2048,7168,128,512,256,16,1,7,60129542144,60129542144,2522120,2444772,695796,618865,1.0316381241277306,1.124309825244601,3.6247980729984075,3.9504124485954124,4.075396087999806,1.0898296592084808,618865,714789,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,7168,2048,512,16,analytical_resource_replay_fallback,0.00252212,0.000695796,0.002444772,0.000618865,0,16,0.001965064192,16.732421875,0.000117440512,12582912,22020096.0,0.7523235294117647,analytical_resource_replay_fallback,0.0045000000000000005,60129542144,117440512,458752.0,fused_boundary_tile_replay_v1,0.89,7,4,4,1,1.0,25165824,22020096.0,0,0,0,8,7168,512,15032385536,12582912,22020096.0,1.0,1376256.0,0.84,0.0,0.012,3145728,0.01626489105393032,0.020053306661496097,,,1d_ring,0.7499664137858717,1,flashoverlap_wave_schedule_contention,0.0025221201919999998,5.434104798676227,0.000464128,1703936,0.9304842103984707,0.058823529411764705
1x4_ag_gemm_deepseek_v3_single_routed_expert_mlp_s32768,1x4,AG_GEMM,DeepSeek-V3-single-routed-expert,mlp,32768,32768,2048,7168,32768,2048,7168,128,512,256,256,1,7,962072674304,962072674304,40353923,39013184,10774504,9440776,1.0343663055032883,1.1412731326323176,3.745316072090186,4.132412844028923,4.274428606292534,1.1033549010251371,9440776,10904096,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,7168,32768,512,256,analytical_resource_replay_fallback,0.040353923,0.010774504,0.039013184,0.009440776,0,16,0.031441027072,16.732421875,0.001879048192,201326592,352321536.0,0.781,analytical_resource_replay_fallback,0.0045000000000000005,962072674304,1879048192,7340032.0,fused_boundary_tile_replay_v1,0.89,7,4,4,1,1.0,402653184,352321536.0,0,0,0,8,7168,512,240518168576,201326592,352321536.0,1.0,1376256.0,0.84,0.0,0.012,3145728,0.01626489105393032,0.020245924590068704,,,1d_ring,0.7780512943951035,1,flashoverlap_wave_schedule_contention,0.040353923071999996,5.493761962848081,0.007345408,1703936,0.9304842103984707,0.5
1x4_gemm_rs_llama_2_7b_attention_s2048,1x4,GEMM_RS,LLaMA-2-7B,attention,2048,2048,4096,12288,2048,4096,12288,128,512,256,16,8,12,206158430208,206158430208,8818131,8770618,2587121,2539648,1.0054172921452058,1.0186927479713723,3.4084725840036088,3.4534778047981454,3.4721863029837206,1.0132039262999362,2539648,2933293,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,3072,2048,4096,128,analytical_resource_replay_fallback,0.008818131,0.002587121,0.008770618,0.002539648,58720256,16,0.0064916029440000005,16.1220703125,0.000402653184,33554432,12582912.0,0.7746666666666666,analytical_resource_replay_fallback,0.012,206158430208,503316480,1966079.9999999998,fused_boundary_tile_replay_v1,0.92,12,1,2,8,1.0,92274688,12582912.0,0,0,0,8,3072,4096,51539607552,0,12582912.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.015227166732980205,0.015784887555135824,,,1d_ring,0.7743057354752044,1,flashoverlap_wave_schedule_contention,0.008818130944,4.484257501790015,0.001966464,1703936,0.9304842103984707,0.3333333333333333
1x4_gemm_rs_llama_2_7b_attention_s32768,1x4,GEMM_RS,LLaMA-2-7B,attention,32768,32768,4096,12288,32768,4096,12288,128,512,256,256,8,12,3298534883328,3298534883328,141090095,140321552,39585325,38817458,1.0054770132531032,1.0197814859489254,3.564202011730357,3.6149083229509773,3.634707223744533,1.0142265536728103,38817458,44834164,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,3072,32768,4096,2048,analytical_resource_replay_fallback,0.141090095,0.039585325,0.140321552,0.038817458,939524096,16,0.10386564710400001,16.1220703125,0.006442450944,536870912,201326592.0,0.8107777777777778,analytical_resource_replay_fallback,0.012,3298534883328,8053063680,31457279.999999996,fused_boundary_tile_replay_v1,0.92,12,1,2,8,1.0,1476395008,201326592.0,0,0,0,8,3072,4096,824633720832,0,201326592.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.015227166732980205,0.015821475113285445,,,1d_ring,0.810399897304249,1,flashoverlap_wave_schedule_contention,0.141090095104,4.485078583838902,0.031457663999999996,1703936,0.9304842103984707,0.8888888888888888
1x4_gemm_rs_llama_2_7b_mlp_s2048,1x4,GEMM_RS,LLaMA-2-7B,mlp,2048,2048,4096,11008,2048,4096,11264,128,512,256,16,8,11,184683593728,188978561024,8117420,8069909,2375624,2328155,1.0058874269833773,1.0203891063954076,3.416963290487047,3.4662249721345875,3.4866321185659888,1.0144168015455965,2328155,2689020,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,2752,2048,4096,128,analytical_resource_replay_fallback,0.00811742,0.002375624,0.008069909,0.002328155,58720256,16,0.005954732032000001,16.133167613636363,0.000369098752,33554432,12582912.0,0.7746666666666666,analytical_resource_replay_fallback,0.012,184683593728,461373440,1802240.0,fused_boundary_tile_replay_v1,0.92,11,1,2,8,1.0,92274688,12582912.0,256,0,0,8,2816,4096,47244640256,0,12582912.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.015246895652249036,0.015856240969239082,,,1d_ring,0.7742714694226995,1,flashoverlap_wave_schedule_contention,0.008117420032,4.503113257118512,0.001802624,1703936,0.9304842103984707,0.3333333333333333
1x4_gemm_rs_llama_2_7b_mlp_s32768,1x4,GEMM_RS,LLaMA-2-7B,mlp,32768,32768,4096,11008,32768,4096,11264,128,512,256,256,8,11,2954937499648,3023656976384,129878721,129110200,36352084,35584302,1.0059524421773027,1.021576424345769,3.5727998702907926,3.628290924464389,3.6498881163946955,1.0155315316245463,35584302,41099869,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,2752,32768,4096,2048,analytical_resource_replay_fallback,0.129878721,0.036352084,0.1291102,0.035584302,939524096,16,0.09527571251200001,16.133167613636363,0.005905580032,536870912,201326592.0,0.8107777777777778,analytical_resource_replay_fallback,0.012,2954937499648,7381975040,28835840.0,fused_boundary_tile_replay_v1,0.92,11,1,2,8,1.0,1476395008,201326592.0,256,0,0,8,2816,4096,755914244096,0,201326592.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.015246895652249036,0.015896154669038667,,,1d_ring,0.8103636291179135,1,flashoverlap_wave_schedule_contention,0.129878720512,4.504012748409778,0.028836224,1703936,0.9304842103984707,0.8888888888888888
1x4_gemm_rs_gpt_3_175b_attention_s2048,1x4,GEMM_RS,GPT-3-175B,attention,2048,2048,12288,36864,2048,12288,36864,128,512,256,16,24,36,1855425871872,1855425871872,76905578,76761896,22489274,22345633,1.0018717880548442,1.0064281463854705,3.4196558768415555,3.435207944209949,3.4416379254058276,1.0045478457273185,22345633,25809206,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,9216,2048,12288,384,analytical_resource_replay_fallback,0.076905578,0.022489274,0.076761896,0.022345633,176160768,16,0.058129514496,16.040690104166664,0.003623878656,100663296,37748736.0,0.792,analytical_resource_replay_fallback,0.012,1855425871872,4529848320,17694720.0,fused_boundary_tile_replay_v1,0.92,36,1,2,8,1.0,276824064,37748736.0,0,0,0,8,9216,12288,463856467968,0,37748736.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.015077855746082815,0.015267483194349216,,,1d_ring,0.7918819702210275,1,flashoverlap_wave_schedule_contention,0.076905578496,4.34615012695037,0.017695104,1703936,0.9304842103984707,0.6
1x4_gemm_rs_gpt_3_175b_attention_s32768,1x4,GEMM_RS,GPT-3-175B,attention,32768,32768,12288,36864,32768,12288,36864,128,512,256,256,24,36,29686813949952,29686813949952,1230489256,1228182005,349569892,347263316,1.0018785904618428,1.006642152780687,3.520009257547844,3.536745600275268,3.5433896968259093,1.0047546303156836,347263316,401089130,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,9216,32768,12288,6144,analytical_resource_replay_fallback,1.230489256,0.349569892,1.228182005,0.347263316,2818572288,16,0.930072231936,16.040690104166664,0.057982058496,1610612736,603979776.0,0.8154,analytical_resource_replay_fallback,0.012,29686813949952,72477573120,283115520.0,fused_boundary_tile_replay_v1,0.92,36,1,2,8,1.0,4429185024,603979776.0,0,0,0,8,9216,12288,7421703487488,0,603979776.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.015077855746082815,0.015275386106909532,,,1d_ring,0.8152773154269061,1,flashoverlap_wave_schedule_contention,1.230489255936,4.346238549481134,0.283115904,1703936,0.9304842103984707,0.96
1x4_gemm_rs_gpt_3_175b_mlp_s2048,1x4,GEMM_RS,GPT-3-175B,mlp,2048,2048,12288,49152,2048,12288,49152,128,512,256,16,24,48,2473901162496,2473901162496,102131171,101987485,29936547,29792891,1.0014088591360009,1.0048218214204188,3.411588216904241,3.423215457674114,3.428038286046158,1.0034081606661265,29792891,34410789,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,12288,2048,12288,384,analytical_resource_replay_fallback,0.102131171,0.029936547,0.101987485,0.029792891,176160768,16,0.077456867328,16.030517578125,0.004831838208,100663296,37748736.0,0.792,analytical_resource_replay_fallback,0.012,2473901162496,6039797760,23592960.0,fused_boundary_tile_replay_v1,0.92,48,1,2,8,1.0,276824064,37748736.0,0,0,0,8,12288,12288,618475290624,0,37748736.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.015058598187716755,0.015200612395761912,,,1d_ring,0.791911866633844,1,flashoverlap_wave_schedule_contention,0.102131171328,4.328812877394573,0.023593344,1703936,0.9304842103984707,0.6
1x4_gemm_rs_gpt_3_175b_mlp_s32768,1x4,GEMM_RS,GPT-3-175B,mlp,32768,32768,12288,49152,32768,12288,49152,128,512,256,256,24,48,39582418599936,39582418599936,1634098741,1631791425,465306757,462999946,1.0014139772796025,1.0049823137560365,3.511874083960487,3.524387938049565,3.529371342518472,1.0035632980539455,462999946,534764937,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,12288,32768,12288,6144,analytical_resource_replay_fallback,1.634098741,0.465306757,1.631791425,0.462999946,2818572288,16,1.239309877248,16.030517578125,0.077309411328,1610612736,603979776.0,0.8154,analytical_resource_replay_fallback,0.012,39582418599936,96636764160,377487360.0,fused_boundary_tile_replay_v1,0.92,48,1,2,8,1.0,4429185024,603979776.0,0,0,0,8,12288,12288,9895604649984,0,603979776.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.015058598187716755,0.01520653958018215,,,1d_ring,0.8153083973420384,1,flashoverlap_wave_schedule_contention,1.634098741248,4.328878929769969,0.377487744,1703936,0.9304842103984707,0.96
1x4_gemm_rs_llama_3_8b_attention_s2048,1x4,GEMM_RS,LLaMA-3-8B,attention,2048,2048,4096,6144,2048,4096,6144,128,512,256,16,8,6,103079215104,103079215104,4613865,4566367,1318137,1270719,1.0104017044622124,1.037315881796054,3.5002924582194415,3.593530119562232,3.6309089578419775,1.0266371060291972,1270719,1467681,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1536,2048,4096,128,analytical_resource_replay_fallback,0.004613865,0.001318137,0.004566367,0.001270719,58720256,16,0.003270377472,16.244140625,0.000201326592,33554432,12582912.0,0.7746666666666666,analytical_resource_replay_fallback,0.012,103079215104,251658240,983039.9999999999,fused_boundary_tile_replay_v1,0.92,6,1,2,8,1.0,92274688,12582912.0,0,0,0,8,1536,4096,25769803776,0,12582912.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.01543639547377941,0.016569775110271648,,,1d_ring,0.7739113835516678,1,flashoverlap_wave_schedule_contention,0.004613865472,4.6916339971365355,0.0009834239999999999,1703936,0.9304842103984707,0.3333333333333333
1x4_gemm_rs_llama_3_8b_attention_s32768,1x4,GEMM_RS,LLaMA-3-8B,attention,32768,32768,4096,6144,32768,4096,6144,128,512,256,256,8,6,1649267441664,1649267441664,73821848,73053543,20185878,19418947,1.0105170121591502,1.0394939540233568,3.6571036444389486,3.7619724179689045,3.8015371276310708,1.0286753627257517,19418947,22428884,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1536,32768,4096,2048,analytical_resource_replay_fallback,0.073821848,0.020185878,0.073053543,0.019418947,939524096,16,0.052326039552,16.244140625,0.003221225472,536870912,201326592.0,0.8107777777777778,analytical_resource_replay_fallback,0.012,1649267441664,4026531840,15728639.999999998,fused_boundary_tile_replay_v1,0.92,6,1,2,8,1.0,1476395008,201326592.0,0,0,0,8,1536,4096,412316860416,0,201326592.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.01543639547377941,0.016642950226570887,,,1d_ring,0.8099833680710989,1,flashoverlap_wave_schedule_contention,0.073821847552,4.693352082875581,0.015729023999999998,1703936,0.9304842103984707,0.8888888888888888
1x4_gemm_rs_llama_3_8b_mlp_s2048,1x4,GEMM_RS,LLaMA-3-8B,mlp,2048,2048,4096,14336,2048,4096,14336,128,512,256,16,8,14,240518168576,240518168576,10219553,10172038,3010116,2962635,1.0046711386646412,1.0160266114455543,3.3950694923385014,3.433442864207032,3.4494809519228657,1.0113026764121107,2962635,3421843,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,3584,2048,4096,128,analytical_resource_replay_fallback,0.010219553,0.003010116,0.010172038,0.002962635,58720256,16,0.007565344768,16.104631696428573,0.000469762048,33554432,12582912.0,0.7746666666666666,analytical_resource_replay_fallback,0.012,240518168576,587202560,2293760.0,fused_boundary_tile_replay_v1,0.92,14,1,2,8,1.0,92274688,12582912.0,0,0,0,8,3584,4096,60129542144,0,12582912.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.01519586448397868,0.01567276076154499,,,1d_ring,0.7743593294755158,1,flashoverlap_wave_schedule_contention,0.010219552767999998,4.454625676505049,0.002294144,1703936,0.9304842103984707,0.3333333333333333
1x4_gemm_rs_llama_3_8b_mlp_s32768,1x4,GEMM_RS,LLaMA-3-8B,mlp,32768,32768,4096,14336,32768,4096,14336,128,512,256,256,8,14,3848290697216,3848290697216,163512844,162744266,46051807,45283807,1.0047226118553387,1.016959704823404,3.550628187076351,3.5938733242989045,3.610845793066824,1.012179573569533,45283807,52302797,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,3584,32768,4096,2048,analytical_resource_replay_fallback,0.163512844,0.046051807,0.162744266,0.045283807,939524096,16,0.121045516288,16.104631696428573,0.007516192768,536870912,201326592.0,0.8107777777777778,analytical_resource_replay_fallback,0.012,3848290697216,9395240960,36700160.0,fused_boundary_tile_replay_v1,0.92,14,1,2,8,1.0,1476395008,201326592.0,0,0,0,8,3584,4096,962072674304,0,201326592.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.01519586448397868,0.01570412152567324,,,1d_ring,0.8104562395860014,1,flashoverlap_wave_schedule_contention,0.16351284428799998,4.455324811752109,0.036700544,1703936,0.9304842103984707,0.8888888888888888
1x4_gemm_rs_llama_3_1_405b_attention_s2048,1x4,GEMM_RS,LLaMA-3.1-405B,attention,2048,2048,16384,18432,2048,16384,18432,128,512,256,16,32,18,1236950581248,1236950581248,52089586,51897846,15010103,14818473,1.0036945656665597,1.0129318317751093,3.4703017027931122,3.5022398056803827,3.515179060622508,1.009203264045188,14818473,17115336,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,4608,2048,16384,512,analytical_resource_replay_fallback,0.052089586,0.015010103,0.051897846,0.014818473,234881024,16,0.038851313664,16.081380208333332,0.002415919104,134217728,50331648.0,0.7963333333333333,analytical_resource_replay_fallback,0.012,1236950581248,3019898880,11796480.0,fused_boundary_tile_replay_v1,0.92,18,1,2,8,1.0,369098752,50331648.0,0,0,0,8,4608,16384,309237645312,0,50331648.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.015153548351854368,0.015537893393350398,,,1d_ring,0.7960917481912472,1,flashoverlap_wave_schedule_contention,0.052089585663999995,4.415545153695083,0.011796864,1703936,0.9304842103984707,0.6666666666666666
1x4_gemm_rs_llama_3_1_405b_attention_s32768,1x4,GEMM_RS,LLaMA-3.1-405B,attention,32768,32768,16384,18432,32768,16384,18432,128,512,256,256,32,18,19791209299968,19791209299968,833433371,830357195,234440668,231366303,1.0037046418318805,1.0132878684585283,3.5549863345381696,3.5889288294501553,3.6022245253233787,1.0095478552427108,231366303,267228080,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,4608,32768,16384,8192,analytical_resource_replay_fallback,0.833433371,0.234440668,0.830357195,0.231366303,3758096384,16,0.621621018624,16.081380208333332,0.038654705664,2147483648,805306368.0,0.816030303030303,analytical_resource_replay_fallback,0.012,19791209299968,48318382080,188743680.0,fused_boundary_tile_replay_v1,0.92,18,1,2,8,1.0,5905580032,805306368.0,0,0,0,8,4608,16384,4947802324992,0,805306368.0,1.0,98304.0,0.7424999999999999,0.0,0.0,3145728,0.015153548351854368,0.015551197959950257,,,1d_ring,0.8157802654829607,1,flashoverlap_wave_schedule_contention,0.8334333706239999,4.415679905165123,0.188744064,1703936,0.9304842103984707,0.9696969696969697
