case_id,operator_family,stage,model_or_moe_config,D,Px,Py,S,state,comparison,inter_enabled,intra_enabled,compute_source,algorithm,compute_time_ns,communication_time_ns,total_time_ns,baseline_state,speedup,inter_port_time_ns,ideal_speedup,attainment,evidence,production_expert_placement_closed,valid_flops,padded_flops,config_sha256,gpu_yaml_sha256,required_shapes_sha256,git_commit
d36_gemm_rs_llama_2_7b_o_proj_s2304,gemm_rs,o_proj,LLaMA-2-7B,36,6,6,2304,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,570412.5217391304,111326.25951413707,574243.0,C00,1.3522028130948047,44800.0,1.3612832299553155,0.9933295168406586,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,231928233984,236919914496,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_o_proj_s2304,gemm_rs,o_proj,LLaMA-2-7B,36,6,6,2304,G00,gpu_inter,False,,gpu_lut,2d_row_column,87040.0,71680.0,158720.0,G00,1.0,,1.8235294117647058,0.5483870967741935,measured_gpu_lut_resource_replay,True,231928233984,236919914496,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_o_proj_s2304,gemm_rs,o_proj,LLaMA-2-7B,36,6,6,2304,G10,gpu_inter,True,,gpu_lut,2d_row_column,87040.0,110343.14840302596,112998.14663381958,G00,1.4046248078240267,,1.8235294117647058,0.7702781204196275,measured_gpu_lut_resource_replay,True,231928233984,236919914496,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_o_proj_s36864,gemm_rs,o_proj,LLaMA-2-7B,36,6,6,36864,W00,native_full,False,False,wafer_model,fixed_16core_full_control,8980711.513043478,3297280.0,12277992.0,W00,1.0,2150400.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,3710851743744,3790718631936,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_o_proj_s36864,gemm_rs,o_proj,LLaMA-2-7B,36,6,6,36864,W11,native_full,True,True,wafer_model,fixed_16core_full_control,7268317.9297597045,1776553.4855595264,7320332.0,W00,1.6772452396967787,716800.0,1.6892480651855468,0.9928945749673245,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,3710851743744,3790718631936,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_o_proj_s36864,gemm_rs,o_proj,LLaMA-2-7B,36,6,6,36864,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,8980711.513043478,3297280.0,12277992.0,C00,1.0,2150400.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,3710851743744,3790718631936,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_o_proj_s36864,gemm_rs,o_proj,LLaMA-2-7B,36,6,6,36864,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,8980711.513043478,1776553.4855595264,9030407.0,C00,1.3596277554267489,716800.0,1.3671513645848206,0.9944968718512331,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,3710851743744,3790718631936,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_o_proj_s36864,gemm_rs,o_proj,LLaMA-2-7B,36,6,6,36864,G00,gpu_inter,False,,gpu_lut,2d_row_column,999424.0,1146880.0,2146304.0,G00,1.0,,1.8714285714285714,0.5343511450381679,measured_gpu_lut_resource_replay,True,3710851743744,3790718631936,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_o_proj_s36864,gemm_rs,o_proj,LLaMA-2-7B,36,6,6,36864,G10,gpu_inter,True,,gpu_lut,2d_row_column,999424.0,1765490.3744484154,1789469.33452592,G00,1.1994080918791579,,1.8714285714285714,0.6409050872636721,measured_gpu_lut_resource_replay,True,3710851743744,3790718631936,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_down_proj_s2304,gemm_rs,down_proj,LLaMA-2-7B,36,6,6,2304,W00,native_full,False,False,wafer_model,fixed_16core_full_control,570412.5217391304,206080.0,776493.0,W00,1.0,134400.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,207769042944,211980976128,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_down_proj_s2304,gemm_rs,down_proj,LLaMA-2-7B,36,6,6,2304,W11,native_full,True,True,wafer_model,fixed_16core_full_control,474806.80061823805,111326.25951413707,478760.0,W00,1.6218836160080208,44800.0,1.635387275390625,0.9917428369501171,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,207769042944,211980976128,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_down_proj_s2304,gemm_rs,down_proj,LLaMA-2-7B,36,6,6,2304,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,570412.5217391304,206080.0,776493.0,C00,1.0,134400.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,207769042944,211980976128,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_down_proj_s2304,gemm_rs,down_proj,LLaMA-2-7B,36,6,6,2304,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,570412.5217391304,111326.25951413707,574243.0,C00,1.3522028130948047,44800.0,1.3612832299553155,0.9933295168406586,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,207769042944,211980976128,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_down_proj_s2304,gemm_rs,down_proj,LLaMA-2-7B,36,6,6,2304,G00,gpu_inter,False,,gpu_lut,2d_row_column,83968.0,71680.0,155648.0,G00,1.0,,1.853658536585366,0.5394736842105263,measured_gpu_lut_resource_replay,True,207769042944,211980976128,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_down_proj_s2304,gemm_rs,down_proj,LLaMA-2-7B,36,6,6,2304,G10,gpu_inter,True,,gpu_lut,2d_row_column,83968.0,110343.14840302596,112904.44081390921,G00,1.3785817358286319,,1.853658536585366,0.7437085680128145,measured_gpu_lut_resource_replay,True,207769042944,211980976128,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_down_proj_s36864,gemm_rs,down_proj,LLaMA-2-7B,36,6,6,36864,W00,native_full,False,False,wafer_model,fixed_16core_full_control,8980711.513043478,3297280.0,12277992.0,W00,1.0,2150400.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,3324304687104,3391695618048,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_down_proj_s36864,gemm_rs,down_proj,LLaMA-2-7B,36,6,6,36864,W11,native_full,True,True,wafer_model,fixed_16core_full_control,7268317.9297597045,1776553.4855595264,7320332.0,W00,1.6772452396967787,716800.0,1.6892480651855468,0.9928945749673245,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,3324304687104,3391695618048,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_down_proj_s36864,gemm_rs,down_proj,LLaMA-2-7B,36,6,6,36864,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,8980711.513043478,3297280.0,12277992.0,C00,1.0,2150400.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,3324304687104,3391695618048,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_down_proj_s36864,gemm_rs,down_proj,LLaMA-2-7B,36,6,6,36864,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,8980711.513043478,1776553.4855595264,9030407.0,C00,1.3596277554267489,716800.0,1.3671513645848206,0.9944968718512331,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,3324304687104,3391695618048,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_down_proj_s36864,gemm_rs,down_proj,LLaMA-2-7B,36,6,6,36864,G00,gpu_inter,False,,gpu_lut,2d_row_column,907264.0,1146880.0,2054144.0,G00,1.0,,1.7910714285714286,0.5583250249252243,measured_gpu_lut_resource_replay,True,3324304687104,3391695618048,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_down_proj_s36864,gemm_rs,down_proj,LLaMA-2-7B,36,6,6,36864,G10,gpu_inter,True,,gpu_lut,2d_row_column,907264.0,1765490.3744484154,1787258.1599286092,G00,1.1493269668899155,,1.7910714285714286,0.6416980074360445,measured_gpu_lut_resource_replay,True,3324304687104,3391695618048,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_o_proj_s2304,gemm_rs,o_proj,GPT-3-175B,36,6,6,2304,W00,native_full,False,False,wafer_model,fixed_16core_full_control,3090699.1304347822,618240.0,3708939.0,W00,1.0,403200.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,2087354105856,2103661559808,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_o_proj_s2304,gemm_rs,o_proj,GPT-3-175B,36,6,6,2304,W11,native_full,True,True,wafer_model,fixed_16core_full_control,2786345.5791879063,333356.55632018903,2795568.0,W00,1.326721081368795,134400.0,1.331112345756117,0.996701056525152,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,2087354105856,2103661559808,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_o_proj_s2304,gemm_rs,o_proj,GPT-3-175B,36,6,6,2304,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,3090699.1304347822,618240.0,3708939.0,C00,1.0,403200.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,2087354105856,2103661559808,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_o_proj_s2304,gemm_rs,o_proj,GPT-3-175B,36,6,6,2304,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,3090699.1304347822,333356.55632018903,3099811.0,C00,1.196504883684844,134400.0,1.2000323692064607,0.9970605080228383,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,2087354105856,2103661559808,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_o_proj_s2304,gemm_rs,o_proj,GPT-3-175B,36,6,6,2304,G00,gpu_inter,False,,gpu_lut,2d_row_column,376832.0,215040.0,591872.0,G00,1.0,,1.5706521739130435,0.6366782006920415,measured_gpu_lut_resource_replay,True,2087354105856,2103661559808,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_o_proj_s2304,gemm_rs,o_proj,GPT-3-175B,36,6,6,2304,G10,gpu_inter,True,,gpu_lut,2d_row_column,376832.0,331029.4452090779,385168.31403889717,G00,1.5366580749947887,,1.5706521739130435,0.9783566982665782,measured_gpu_lut_resource_replay,True,2087354105856,2103661559808,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_o_proj_s36864,gemm_rs,o_proj,GPT-3-175B,36,6,6,36864,W00,native_full,False,False,wafer_model,fixed_16core_full_control,48575853.07826087,9891840.0,58467693.0,W00,1.0,6451200.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,33397665693696,33658584956928,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_o_proj_s36864,gemm_rs,o_proj,GPT-3-175B,36,6,6,36864,W11,native_full,True,True,wafer_model,fixed_16core_full_control,43386502.035991065,5329038.234456358,43522839.0,W00,1.3433795759509162,2150400.0,1.3476009877795265,0.9968674616100082,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,33397665693696,33658584956928,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_o_proj_s36864,gemm_rs,o_proj,GPT-3-175B,36,6,6,36864,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,48575853.07826087,9891840.0,58467693.0,C00,1.0,6451200.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,33397665693696,33658584956928,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_o_proj_s36864,gemm_rs,o_proj,GPT-3-175B,36,6,6,36864,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,48575853.07826087,5329038.234456358,48710232.0,C00,1.2003164550725194,2150400.0,1.2036369779405074,0.9972412588439501,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,33397665693696,33658584956928,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_o_proj_s36864,gemm_rs,o_proj,GPT-3-175B,36,6,6,36864,G00,gpu_inter,False,,gpu_lut,2d_row_column,4185088.0,3440640.0,7625728.0,G00,1.0,,1.8221189136285785,0.5488116019873774,measured_gpu_lut_resource_replay,True,33397665693696,33658584956928,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_o_proj_s36864,gemm_rs,o_proj,GPT-3-175B,36,6,6,36864,G10,gpu_inter,True,,gpu_lut,2d_row_column,4185088.0,5296471.123345247,5392781.966161044,G00,1.4140619902399876,,1.8221189136285785,0.7760536261730668,measured_gpu_lut_resource_replay,True,33397665693696,33658584956928,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_down_proj_s2304,gemm_rs,down_proj,GPT-3-175B,36,6,6,2304,W00,native_full,False,False,wafer_model,fixed_16core_full_control,4470160.695652174,618240.0,5088401.0,W00,1.0,403200.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,2783138807808,2806251651072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_down_proj_s2304,gemm_rs,down_proj,GPT-3-175B,36,6,6,2304,W11,native_full,True,True,wafer_model,fixed_16core_full_control,4179518.3687818595,333356.55632018903,4188368.0,W00,1.2148887108296118,134400.0,1.2174610926481078,0.9978870932023785,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,2783138807808,2806251651072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_down_proj_s2304,gemm_rs,down_proj,GPT-3-175B,36,6,6,2304,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,4470160.695652174,618240.0,5088401.0,C00,1.0,403200.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,2783138807808,2806251651072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_down_proj_s2304,gemm_rs,down_proj,GPT-3-175B,36,6,6,2304,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,4470160.695652174,333356.55632018903,4478962.0,C00,1.1360670173133864,134400.0,1.1383038209228467,0.9980349678457138,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,2783138807808,2806251651072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_down_proj_s2304,gemm_rs,down_proj,GPT-3-175B,36,6,6,2304,G00,gpu_inter,False,,gpu_lut,2d_row_column,693248.0,215040.0,908288.0,G00,1.0,,1.310192023633678,0.7632468996617813,measured_gpu_lut_resource_replay,True,2783138807808,2806251651072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_down_proj_s2304,gemm_rs,down_proj,GPT-3-175B,36,6,6,2304,G10,gpu_inter,True,,gpu_lut,2d_row_column,693248.0,331029.4452090779,701496.0805146594,G00,1.2947869920151596,,1.310192023633678,0.9882421573779742,measured_gpu_lut_resource_replay,True,2783138807808,2806251651072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_down_proj_s36864,gemm_rs,down_proj,GPT-3-175B,36,6,6,36864,W00,native_full,False,False,wafer_model,fixed_16core_full_control,70209571.6173913,9891840.0,80101412.0,W00,1.0,6451200.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,44530220924928,44900026417152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_down_proj_s36864,gemm_rs,down_proj,GPT-3-175B,36,6,6,36864,W11,native_full,True,True,wafer_model,fixed_16core_full_control,65079753.0539866,5329038.234456358,65209981.0,W00,1.2283612228011538,2150400.0,1.2308192370298678,0.9980029445797048,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,44530220924928,44900026417152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
